	业务子类	受理时间	受理日类型	受理紧急程度	受理重要程度	首次评议	通话时长	供电所类型	用电类型	该线路当天跳闸重合闸成功次数	该线路当天跳闸重合闸不成功次数	前一天至当天成功	前一天至当天不成功	前两天至当天成功	前两天至当天不成功	前三天至当天成功	前三天至当天不成功	受理变电站编号	受理用户前半年总工单	受理用户前半年一般工单提级投诉	受理用户前半年意见不提级工单	受理用户前半年意见转投诉工单	受理用户前半年投诉工单	受理当天温度：最大/最小/平均	受理当天温度：最大/最小/平均.1	受理当天温度：最大/最小/平均.2	受理前期三天温度：最大/最小/平均	受理前期三天温度：最大/最小/平均.1	受理前期三天温度：最大/最小/平均.2	受理后期三天温度：最大/最小/平均	受理后期三天温度：最大/最小/平均.1	受理后期三天温度：最大/最小/平均.2	受理当天/前三天/后三天最恶劣天气	受理当天/前三天/后三天最恶劣天气.1	受理当天/前三天/后三天最恶劣天气.2	受理当天最大/最小/平均风力	受理当天最大/最小/平均风力.1	受理当天最大/最小/平均风力.2	受理前三天最大/最小/平均风力	受理前三天最大/最小/平均风力.1	受理前三天最大/最小/平均风力.2	受理后三天平均最大/最小/风力	受理后三天平均最大/最小/风力.1	受理后三天平均最大/最小/风力.2	受理当天风向	47-49/受理前三天最大/最小/平均负荷	47-49/受理前三天最大/最小/平均负荷.1	47-49/受理前三天最大/最小/平均负荷.2	业务类型	工单风险类别
119	1	5	1	1	1	3	3	4	4	1	1	1	1	1	1	1	1	13	1	1	1	1	1	10	8	9	10	8	9	11	9	10	5	7	2	4	0	2.130434783	2	1	1	3	1	2	1	5	5	5	10	1
120	1	7	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	29	1	1	1	1	1	5	4	4	5	4	4	7	3	5	6	3	6	4	2	2.615384615	2	1	2	3	2	2	9	3	3	3	9	1
121	1	6	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	31	1	1	1	1	1	11	9	10	11	9	10	11	9	10	5	5	5	4	2	2.65	3	2	2	3	1	2	1	5	5	5	3	1
122	1	5	2	2	1	3	2	1	4	1	1	1	1	1	1	1	1	3	1	1	1	1	1	9	6	7	9	6	7	10	6	8	1	7	2	2	1	1.35	2	1	1	3	1	2	2	4	3	3	9	1
123	1	11	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	3	1	1	1	1	1	9	7	8	9	7	8	10	7	9	1	1	2	3	1	2.25	2	1	1	2	2	2	9	7	6	7	10	1
124	1	6	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	3	3	1	1	1	1	9	6	7	9	6	7	10	8	9	2	3	3	5	1	4.333333333	4	1	3	4	2	3	1	5	4	4	10	1
125	1	8	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	26	2	1	1	1	1	12	9	10	12	9	10	12	9	10	2	8	2	2	0	1.260869565	2	1	1	2	1	1	1	5	5	5	10	1
126	1	5	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	35	2	1	1	1	1	11	10	10	11	10	10	11	9	11	2	7	2	3	1	2.157894737	2	1	1	2	1	1	1	5	5	5	9	1
127	1	6	1	1	1	3	2	4	4	1	1	1	1	1	1	1	1	33	1	1	1	1	1	11	9	10	11	9	10	11	9	10	5	7	2	3	0	1.473684211	2	1	1	3	1	2	1	6	6	5	10	1
128	1	6	1	1	1	3	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	8	9	11	8	9	11	6	8	2	5	6	4	2	2.842105263	2	1	2	4	2	3	1	4	4	4	9	1
129	1	8	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	1	1	1	1	1	9	7	8	9	7	8	11	7	9	3	7	3	3	1	1.837209302	2	1	2	2	1	2	2	5	5	5	10	1
130	1	11	2	1	1	3	2	3	4	2	1	2	1	2	1	2	1	36	3	1	1	1	1	10	8	9	10	8	9	11	9	10	8	3	6	6	1	4.333333333	3	1	3	4	3	3	1	7	7	7	10	1
131	1	5	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	2	1	1	1	1	12	10	11	12	10	11	12	9	10	2	7	7	2	0	1.315789474	2	1	1	2	1	1	9	6	6	6	10	1
132	1	7	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	26	1	1	1	1	1	12	9	10	12	9	10	11	9	10	7	2	5	4	1	2.263157895	2	1	1	3	1	2	3	6	6	6	9	1
133	1	11	1	1	1	3	551630	1	4	1	1	1	1	1	1	1	1	12	2	1	1	1	1	11	10	11	11	10	11	12	10	11	2	2	2	3	1	1.842105263	2	1	1	2	1	1	1	6	6	6	10	1
134	1	7	1	1	1	3	1	1	7	1	1	1	1	1	1	1	1	31	1	1	1	1	1	11	9	10	11	9	10	11	8	10	2	3	9	3	1	2.0	2	1	1	2	1	2	1	5	5	5	10	1
135	1	8	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	29	2	1	1	1	1	5	4	4	5	4	4	9	5	7	6	6	6	3	0	2.0	2	1	2	2	1	1	2	4	2	3	9	1
136	1	5	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	1	1	1	1	7	6	6	7	6	6	8	5	7	1	2	2	3	1	1.913043478	2	1	1	2	1	2	1	5	4	4	10	1
137	1	11	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	1	1	1	1	1	12	10	11	12	10	11	11	9	10	2	2	2	3	2	2.25	2	1	1	2	1	1	1	6	6	6	10	1
138	1	11	1	1	1	3	1	5	4	1	1	1	1	1	1	1	1	29	2	1	1	1	1	8	6	7	8	6	7	10	6	8	5	8	5	2	1	1.842105263	2	1	1	3	2	2	2	5	4	5	10	1
139	1	10	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	12	2	1	1	1	1	11	9	9	11	9	9	10	7	8	7	7	7	3	0	2.085106383	2	1	1	3	1	2	1	6	5	6	9	1
140	1	7	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	37	2	1	1	1	1	11	11	11	11	11	11	11	10	11	2	2	5	4	1	2.4	2	1	1	3	2	2	6	6	6	6	10	1
141	1	9	2	1	1	3	3	1	4	1	1	1	1	1	1	1	1	26	1	1	1	1	1	12	11	11	12	11	11	12	9	10	3	3	8	3	1	2.090909091	2	1	2	2	1	2	1	8	7	8	9	1
142	1	8	1	1	1	3	2	3	4	1	1	1	1	1	1	1	1	18	2	1	1	1	1	11	9	10	11	9	10	11	9	10	5	8	8	4	0	2.95	2	1	2	3	1	2	3	6	6	5	3	1
143	1	10	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	26	2	1	1	1	1	10	7	8	10	7	8	9	6	7	3	3	6	3	0	1.421052632	2	1	1	3	2	2	2	4	3	3	10	1
144	1	6	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	15	1	1	1	1	1	10	8	9	10	8	9	10	8	9	2	2	3	3	1	1.894736842	2	1	1	2	1	1	9	5	5	5	9	1
145	1	7	2	1	1	3	3	1	4	1	1	1	1	1	1	1	1	26	1	1	1	1	1	10	8	9	10	8	9	11	8	9	2	5	2	5	3	4.473684211	3	2	2	3	2	2	9	5	4	4	10	1
146	1	4	2	1	1	3	9	1	4	1	1	1	1	1	1	1	1	15	2	1	1	1	1	11	10	11	11	10	11	11	9	9	3	9	10	2	0	1.52173913	2	1	1	3	1	1	1	9	8	8	9	1
147	1	9	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	15	2	1	1	1	1	12	9	10	12	9	10	12	9	10	2	8	2	2	0	1.260869565	2	1	1	2	1	1	1	5	5	5	3	1
148	1	8	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	1	1	1	1	12	9	10	12	9	10	11	9	10	2	9	2	2	0	1.3	2	1	2	2	1	1	1	5	3	4	10	1
149	1	5	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	1	1	1	1	10	9	9	10	9	9	11	9	9	8	8	10	2	1	1.736842105	2	1	1	3	2	2	1	6	5	6	10	1
150	1	5	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	1	1	1	1	1	5	4	5	5	4	5	7	4	5	6	3	6	3	0	1.76	2	1	1	2	1	2	2	6	5	5	10	1
151	1	6	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	9	2	1	1	1	1	12	9	10	12	9	10	12	9	10	2	5	7	3	1	1.95	3	1	1	2	1	1	3	5	6	5	9	1
152	1	11	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	15	1	1	1	1	1	10	9	9	10	9	9	11	9	10	9	7	10	2	0	1.421052632	2	1	1	2	1	2	6	6	6	6	9	1
153	1	5	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	9	2	1	1	1	1	9	8	8	9	8	8	10	5	7	2	2	6	2	1	1.916666667	2	1	2	2	1	2	1	5	5	5	10	1
154	1	9	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	3	1	1	1	1	1	10	9	9	10	9	9	11	9	10	2	8	3	2	0	1.684210526	2	1	1	2	1	1	1	4	4	4	10	1
155	1	10	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	29	1	1	1	1	1	12	9	10	12	9	10	12	9	10	5	5	5	4	1	1.842105263	2	1	1	3	2	2	2	5	5	5	10	1
156	1	6	3	1	1	3	4	1	4	1	1	1	1	1	1	1	1	23	2	1	1	1	1	4	3	3	4	3	3	5	3	4	8	3	3	3	1	2.125	2	1	2	3	2	2	2	8	6	7	9	1
157	1	11	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	29	1	1	1	1	1	10	9	9	10	9	9	10	8	9	2	6	3	3	1	2.0	2	1	1	2	1	1	1	5	5	5	9	1
158	1	5	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	12	2	1	1	1	1	11	9	10	11	9	10	11	9	10	3	8	8	3	0	2.0	2	1	2	2	1	2	1	8	7	8	10	1
159	1	6	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	1	1	1	1	11	9	9	11	9	9	11	9	9	8	7	8	2	0	1.659574468	2	1	1	2	1	1	2	7	7	6	10	1
160	1	9	1	1	1	2	3	3	4	1	1	1	1	1	1	1	1	44	3	1	1	1	1	11	9	10	11	9	10	11	9	11	5	5	2	3	0	1.842105263	2	1	1	2	1	2	1	6	6	6	9	1
161	1	7	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	15	1	1	1	1	1	11	10	10	11	10	10	12	9	10	2	7	7	3	1	2.473684211	2	1	1	2	1	2	1	6	6	6	9	1
162	1	5	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	12	1	1	1	1	1	10	9	10	10	9	10	11	9	10	5	8	7	3	1	1.65	2	1	1	2	1	1	1	5	6	5	10	1
163	1	7	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	2	1	1	1	1	11	9	10	11	9	10	12	9	9	2	7	10	3	1	1.666666667	2	1	1	4	2	2	1	7	7	7	10	1
164	1	7	1	1	1	2	3	1	4	1	1	1	1	1	1	1	1	23	1	1	1	1	1	11	9	10	11	9	10	11	9	10	3	3	3	5	2	4.25	3	1	2	4	2	3	8	7	7	7	9	1
165	1	4	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	15	2	1	1	1	1	10	7	8	10	7	8	9	7	8	1	8	3	2	1	1.458333333	2	1	1	3	2	2	8	7	6	6	3	1
166	1	6	1	1	1	2	3	2	4	1	1	1	1	1	1	1	1	16	1	1	1	1	1	9	8	8	9	8	8	10	8	9	2	8	2	3	1	2.541666667	2	1	1	2	1	1	3	7	5	6	3	1
167	1	7	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	26	1	1	1	1	1	10	7	9	10	7	9	9	6	8	5	6	6	2	1	1.842105263	2	1	1	3	1	2	9	5	4	5	10	1
168	1	7	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	3	1	1	1	1	1	10	7	8	10	7	8	10	7	8	1	3	6	3	1	1.458333333	2	1	1	2	1	2	2	7	6	6	10	1
169	1	6	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	2	1	1	1	1	11	10	10	11	10	10	12	9	10	7	7	5	3	1	1.708333333	2	1	1	3	1	2	6	8	6	7	9	1
170	1	5	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	9	2	1	1	1	1	9	9	9	9	9	9	11	8	10	5	7	5	3	0	1.652173913	2	1	1	2	1	1	2	7	7	7	10	1
171	1	9	2	1	1	3	1	2	4	1	1	1	1	1	1	1	1	20	1	1	1	1	1	5	4	4	5	4	4	4	3	3	6	8	6	3	1	2.157894737	2	1	2	3	2	2	2	4	4	4	10	1
172	1	10	1	1	1	3	2	3	4	1	1	1	1	1	1	1	1	35	2	1	1	1	1	12	11	11	12	11	11	12	9	10	2	7	8	3	1	1.913043478	2	1	2	2	1	2	6	8	8	8	10	1
173	1	6	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	9	3	1	1	1	1	11	10	10	11	10	10	11	8	10	7	2	7	3	2	2.333333333	2	1	2	2	1	1	6	7	7	7	10	1
174	1	6	2	1	1	1	2	1	4	1	1	1	1	1	1	1	1	29	1	1	1	1	1	10	8	9	10	8	9	11	7	9	1	2	2	3	1	1.5	2	1	1	3	1	2	2	3	4	3	9	1
175	1	9	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	1	1	1	1	1	10	6	8	10	6	8	10	7	8	2	6	3	5	1	2.458333333	3	1	1	3	1	2	2	6	5	5	10	1
176	1	6	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	1	1	1	1	1	12	9	11	12	9	11	12	10	11	5	9	7	3	1	2.157894737	2	1	2	2	2	2	6	6	6	6	10	1
177	1	5	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	1	1	1	1	7	3	4	7	3	4	6	3	4	6	6	6	4	0	2.421052632	2	1	1	3	1	2	9	4	3	3	10	1
178	1	6	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	29	1	1	1	1	1	10	7	9	10	7	9	11	7	9	1	2	1	2	0	1.263157895	2	1	1	3	1	2	2	3	4	3	9	1
179	1	8	1	1	1	3	1	1	9	1	1	1	1	1	1	1	1	26	2	1	1	1	1	10	8	8	10	8	8	9	5	8	2	5	7	4	2	2.4	2	1	1	3	2	2	1	4	4	4	10	1
180	1	9	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	40	2	1	1	1	1	11	9	10	11	9	10	11	8	9	5	2	2	3	0	1.789473684	2	1	1	3	2	2	9	6	6	6	9	1
181	1	10	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	12	2	1	1	1	1	7	6	7	7	6	7	8	5	6	3	3	8	6	1	4.173913043	4	1	3	4	2	3	1	5	4	4	10	1
182	1	7	1	1	1	3	1	4	4	1	1	1	1	1	1	1	1	13	1	1	1	1	1	10	9	9	10	9	9	11	9	10	10	10	9	3	0	2.0	2	1	1	2	1	2	6	5	5	5	10	1
183	1	10	1	1	1	3	3	3	4	1	1	1	1	1	1	1	1	35	1	1	1	1	1	10	7	9	10	7	9	11	7	8	2	6	6	4	1	1.875	2	1	1	4	2	2	2	6	6	6	3	1
184	1	10	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	1	1	1	1	1	8	7	8	8	7	8	10	7	8	5	2	3	3	1	2.052631579	3	1	2	3	2	2	1	4	4	4	10	1
185	1	6	4	1	1	3	6	1	9	1	1	1	1	1	1	1	1	15	4	1	1	1	1	11	10	10	11	10	10	12	9	10	2	7	7	3	1	2.473684211	2	1	1	2	1	2	1	6	6	6	6	1
186	1	8	2	1	1	3	3	1	4	1	1	1	1	1	1	1	1	37	2	1	1	1	1	11	9	10	11	9	10	11	9	10	2	7	5	3	0	1.388888889	2	1	1	3	2	2	9	6	6	5	10	1
187	1	9	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	12	2	1	1	1	1	11	10	11	11	10	11	12	10	11	2	2	2	3	1	1.842105263	2	1	1	2	1	1	1	6	6	6	9	1
188	1	9	1	1	1	2	3	2	4	1	1	1	1	1	1	1	1	4	1	1	1	1	1	9	7	8	9	7	8	10	7	8	2	6	3	3	1	2.333333333	2	1	1	3	1	2	9	6	6	6	3	1
189	1	5	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	29	2	1	1	1	1	11	10	10	11	10	10	11	8	9	2	3	8	5	2	4.416666667	4	1	3	4	3	3	1	7	6	7	10	1
190	1	6	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	15	1	1	1	1	1	11	10	10	11	10	10	11	9	10	7	7	5	3	0	1.95	2	1	1	2	1	1	9	7	7	6	3	1
191	1	9	1	1	1	3	2	1	4	1	2	1	2	1	2	1	2	37	2	1	1	1	1	10	7	8	10	7	8	10	8	9	2	3	3	6	2	4.086956522	3	1	2	4	2	3	1	4	4	4	10	1
192	1	10	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	23	1	1	1	1	1	6	4	5	6	4	5	8	4	6	3	3	6	5	4	4.608695652	3	1	2	4	3	3	2	5	4	4	9	1
193	1	6	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	9	1	1	1	1	1	11	10	11	11	10	11	12	10	11	3	9	3	6	2	3.454545455	3	1	2	3	2	2	6	9	7	8	10	1
194	1	10	1	1	1	2	3	4	4	1	1	1	1	1	1	1	1	32	1	1	1	1	1	7	5	6	7	5	6	9	6	7	3	6	3	6	2	5.125	4	1	3	4	2	3	2	3	3	2	9	1
195	1	5	1	1	1	3	7	1	4	1	1	1	1	1	1	1	1	29	1	1	1	1	1	7	6	7	7	6	7	9	7	8	6	8	6	5	0	4.52173913	4	1	3	4	2	3	2	5	4	4	10	1
196	1	9	1	1	1	3	2	1	4	1	3	1	3	1	3	1	3	37	2	1	1	1	1	11	9	10	11	9	10	12	9	10	5	5	2	4	2	2.684210526	2	1	1	2	1	1	3	5	6	5	9	1
197	1	8	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	23	2	1	1	1	1	11	10	10	11	10	10	11	9	10	7	5	2	3	0	1.7	2	1	1	2	1	1	1	5	5	5	10	1
198	1	4	2	1	1	3	3	4	4	1	1	1	1	1	1	1	1	45	1	1	1	1	1	12	9	10	12	9	10	12	10	11	2	10	2	3	1	2.05	2	1	1	2	1	1	9	5	5	5	10	1
199	1	7	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	23	1	1	1	1	1	8	5	6	8	5	6	8	5	6	3	3	3	6	2	4.916666667	4	1	3	4	2	3	2	4	4	3	10	1
200	1	12	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	3	2	1	1	1	1	7	6	6	7	6	6	8	5	6	3	2	1	4	1	2.708333333	2	1	1	3	2	2	9	6	5	6	6	1
201	1	10	1	1	1	3	5	1	4	1	1	1	1	1	1	1	1	37	2	1	1	1	1	12	10	11	12	10	11	11	9	10	2	2	9	4	1	2.473684211	2	1	2	2	1	2	6	6	6	6	10	1
202	1	8	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	1	1	1	1	1	8	6	7	8	6	7	10	7	8	2	6	2	2	0	0.722222222	2	1	1	2	1	1	3	3	3	3	10	1
203	1	7	1	1	1	3	1	3	4	1	1	1	1	1	1	1	1	42	3	1	1	1	1	9	7	8	9	7	8	9	7	8	2	2	2	3	2	2.272727273	2	1	1	2	2	2	1	6	5	5	3	1
204	1	8	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	29	1	1	1	1	1	11	9	10	11	9	10	12	10	11	7	9	5	3	1	1.875	2	1	1	3	2	2	1	8	8	8	10	1
205	1	7	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	23	1	1	1	1	1	10	9	9	10	9	9	10	7	8	8	3	3	3	1	1.782608696	2	1	2	3	2	2	2	7	6	6	10	1
206	1	7	4	1	1	3	1	1	4	1	1	1	1	1	1	1	1	9	2	1	1	1	1	12	9	10	12	9	10	12	9	10	2	7	8	3	1	1.875	2	1	1	3	2	2	2	8	7	7	10	1
207	1	12	2	1	1	3	4	3	4	1	1	1	1	1	1	1	1	44	1	1	1	1	1	11	10	10	11	10	10	11	10	11	2	2	2	6	3	4.75	3	2	2	4	3	3	6	5	5	5	10	1
208	1	4	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	1	1	1	1	1	9	8	8	9	8	8	10	5	7	2	2	6	2	1	1.916666667	2	1	2	2	1	2	1	5	5	5	10	1
209	1	8	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	1	1	1	1	1	5	5	5	5	5	5	6	4	5	6	6	3	3	1	2.058823529	2	1	1	2	2	2	2	2	2	2	10	1
210	1	8	2	2	1	3	4	1	1	1	1	1	1	1	1	1	1	23	1	1	1	1	1	10	9	9	10	9	9	11	9	9	2	2	2	3	3	3.0	2	1	2	3	2	2	1	6	6	6	9	1
211	1	10	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	12	1	1	1	1	1	12	10	11	12	10	11	11	9	10	2	7	10	3	0	1.875	2	1	1	2	1	2	6	8	8	8	10	1
212	1	6	1	2	1	1	2	2	4	1	1	1	1	1	1	1	1	4	1	1	1	1	1	10	9	9	10	9	9	11	9	10	1	2	2	3	2	2.47826087	2	2	2	3	2	2	1	6	6	5	3	1
213	1	9	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	3	2	1	1	1	1	12	9	10	12	9	10	12	10	11	2	5	2	2	0	1.421052632	2	1	1	2	1	2	6	7	6	6	10	1
214	1	11	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	1	1	1	1	1	11	10	11	11	10	11	12	10	11	3	8	2	6	3	5.454545455	4	1	2	4	3	3	6	8	7	7	3	1
215	1	6	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	15	1	1	1	1	1	10	7	8	10	7	8	11	6	8	1	2	2	2	1	1.789473684	2	1	1	2	1	2	9	4	4	3	10	1
216	1	8	1	1	1	1	2	1	4	1	1	1	1	1	1	1	1	12	1	1	1	1	1	11	9	9	11	9	9	12	9	10	5	2	10	4	1	1.95	2	1	1	3	2	2	6	6	6	6	9	1
217	1	8	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	29	2	1	1	1	1	11	9	10	11	9	10	11	8	9	5	2	2	3	0	1.789473684	2	1	1	3	2	2	9	6	6	6	9	1
218	1	9	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	9	1	1	1	1	1	12	10	10	12	10	10	12	10	11	2	3	2	2	1	1.666666667	2	1	1	2	1	2	1	7	7	7	10	1
219	1	6	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	1	1	1	1	1	10	9	9	10	9	9	10	9	9	10	7	10	4	2	2.541666667	2	1	1	4	2	2	8	7	8	7	10	1
220	1	10	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	1	1	1	1	9	6	7	9	6	7	10	8	9	2	7	7	2	0	1.234042553	2	1	1	2	1	1	1	5	4	4	9	1
221	1	8	4	1	1	3	1	1	4	1	1	1	1	1	1	1	1	12	1	1	1	1	1	8	8	8	8	8	8	10	7	8	1	2	2	2	2	2.0	2	1	1	3	2	2	1	3	3	3	10	1
222	1	6	1	1	1	3	5	1	4	1	1	1	1	1	1	1	1	9	1	1	1	1	1	12	10	11	12	10	11	12	9	10	3	6	9	3	0	1.818181818	2	1	1	2	1	1	6	9	9	9	9	1
223	1	5	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	3	1	1	1	1	1	11	9	10	11	9	10	11	9	9	2	2	8	4	1	1.75	2	1	1	3	2	2	1	7	7	7	10	1
224	1	4	1	1	1	3	4	4	1	1	1	1	1	1	1	2	1	28	3	1	1	1	1	10	9	9	10	9	9	12	9	10	5	10	5	3	0	1.708333333	3	1	2	2	1	1	1	7	5	5	10	1
225	1	8	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	12	1	1	1	1	1	10	8	8	10	8	8	11	8	9	3	3	3	6	1	4.083333333	3	1	3	4	2	3	1	5	4	5	10	1
226	1	8	2	1	1	3	1	2	4	1	1	1	1	1	1	1	1	16	2	1	1	1	1	5	4	4	5	4	4	6	3	4	3	3	2	3	1	2.45	2	1	1	2	1	2	9	6	4	5	6	1
227	1	8	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	1	1	1	1	1	5	4	4	5	4	4	7	4	5	3	8	3	4	1	2.5	2	1	2	3	1	2	9	9	7	8	9	1
228	1	9	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	40	4	1	1	1	1	9	6	7	9	6	7	10	6	8	1	3	1	2	0	1.333333333	2	1	1	2	1	1	2	6	5	5	9	1
229	1	9	1	1	1	3	2	3	4	1	1	1	1	1	1	1	1	35	1	1	1	1	1	5	4	4	5	4	4	7	3	5	2	2	6	2	1	1.6	2	1	1	2	1	1	2	5	4	4	10	1
230	1	4	2	1	1	3	3	1	4	1	1	1	1	1	1	1	1	12	1	1	1	1	1	11	9	10	11	9	10	11	9	10	5	5	8	4	0	2.421052632	3	2	2	3	1	2	1	5	5	5	9	1
231	1	6	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	1	1	1	1	1	11	9	10	11	9	10	12	9	10	5	10	9	3	1	2.0	2	1	1	2	1	1	2	7	7	7	10	1
232	1	5	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	26	2	1	1	1	1	11	10	10	11	10	10	11	9	10	7	7	2	3	0	1.916666667	2	1	1	2	1	1	1	8	7	7	9	1
233	1	9	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	1	1	1	1	7	6	6	7	6	6	10	6	8	8	5	6	4	1	2.526315789	2	1	2	3	1	2	9	4	4	4	9	1
234	1	5	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	1	1	1	1	1	9	8	8	9	8	8	10	7	8	10	3	6	5	2	3.375	3	1	2	3	2	2	2	7	6	6	10	1
235	1	8	1	1	1	3	4	1	9	1	1	1	1	1	1	1	1	15	1	1	1	1	1	11	10	11	11	10	11	11	9	10	2	7	9	3	1	2.210526316	2	1	1	2	1	1	6	6	6	6	10	1
236	1	10	1	1	1	3	2	1	4	1	1	1	3	1	3	1	3	31	1	1	1	1	1	11	9	10	11	9	10	12	9	10	10	5	9	3	2	2.4	2	1	1	3	2	2	6	7	6	6	10	1
237	1	9	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	26	2	1	1	1	1	12	9	10	12	9	10	12	10	11	6	3	8	2	0	1.636363636	2	1	2	2	1	2	1	9	7	8	10	1
238	1	10	1	1	1	3	2	4	4	1	1	1	1	1	1	1	1	32	2	1	1	1	1	11	11	11	11	11	11	12	10	11	3	3	3	6	2	5.636363636	4	1	3	4	3	3	6	8	8	8	10	1
239	1	8	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	9	1	1	1	1	1	10	9	9	10	9	9	11	9	10	10	10	9	3	0	2.0	2	1	1	2	1	2	6	5	5	5	10	1
240	1	6	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	1	1	1	1	8	7	7	8	7	7	10	7	8	6	6	3	3	1	2.210526316	2	1	1	3	2	2	9	5	5	5	10	1
241	1	10	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	9	1	1	1	1	1	11	10	10	11	10	10	11	9	10	2	2	2	3	1	1.866666667	2	1	1	2	1	2	2	7	6	7	9	1
242	1	7	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	26	1	1	1	1	1	10	8	8	10	8	8	11	8	9	3	3	3	6	1	4.083333333	3	1	3	4	2	3	1	5	4	5	10	1
243	1	8	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	12	2	1	1	1	1	11	9	10	11	9	10	11	9	9	5	5	8	4	2	2.7	2	2	2	3	2	2	3	5	6	6	10	1
244	1	8	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	12	1	1	1	1	1	12	11	11	12	11	11	11	9	10	2	2	7	4	0	1.857142857	2	1	1	2	1	1	6	8	7	7	10	1
